sentiment,text_lemmatized
4,mensaje mensaje debido cambio positivo hecho vida atraído flujo abundancia positivo vidatus acción positivo renovado asegurado energía positivo abundancia prosperidad llenir vida
4,mañana examir manifiesto prosperidad manifiesto amor manifiesto bueno entrar crisis
4,cojón hacer ver operación triunfo
4,triunfo sorpresivo brooklyn nets oklahoma
4,después hora ansiedad felicitar x tonto presentación final día rh mandar llamar contar caso acoso laboral triunfó bn
4,escribir quinto inning visto feo casado iglesia campeón nunca rendir gran triunfo glorioso león caraca mañana mañana ir caraqueñocaraquisto
4,dos victoria caraca round robin ser dejar terreno rival aragua laro victoria importante permitir león empatar segundo lugar optar igualar punto triunfo mañana tiburón infarto rr
4,diar pensar historiaafroperuana enero batalla palmo castilla salir victorioso abolición esclavitud deír medio guerra castilla vs echenicar cuánto afro sumar ejército castilla tras abolición
4,marcos cómo ver cristo alguien derrotado victorioso dios cielo venir siervo servir dio iglesia local detener hacer él leer palabra dio intención vivir él solo cumplir regla
4,enero diar rey magoestoy pedir corazon kim taehyung salir victorioso smsalud familiapero tod dios castguir todo infamia cometer kim taehyung
4,bueno pensar salir victorioso viajeee enfermé
4,señor cada día llegar vida nuevo reto salir victorioso cada jornada necesitar contar hermoso presencia vida suplico amado dio visit habit casa pues presencia ilumín dirigir vida
4,ocurrido dos vez pago uber efectivo llegar correo pagué completo hacer recurrente parecer ser práctico viveza ubersupport uber uberperu indecopioficial
4,funcionar ser plaga lgm sencillo efectivo importar
4,efectivo puerto ordaz necesitar cambiar zelle si alguien saber agradecer full pzo
4,excelente eslogar escuchar progresar partido u si hacer efectivo cambiar empezar guajira resultar escuchar sino amigo decir familiar manera entender atraso tanto grande hallamos hilo
4,hacer día foodkartvzla realizar pago efectivo quedar hacer yo volver pago móvil final noche acepter pasado día escribo pedir hable persona luego etc
4,asquerosamente pauteado nota milito datasportsxtntsports meter pellegrini guardiola mostrar técnico apetecido varios equipo triunfador saber ganado nadie periodista come pan
4,risto mejidir tan solo pobre hombre ínfula barataria hortera triunfador ínsula imaginado
4,amigo hijo mayor visitar residir eu recordar títere forma árbol teatro momento gran novedad grato visita triunfador allendir mar
4,dic gracias triunfo enero hoy renacer triunfador enero vida valer
4,muchospinch buen propósito año nuevo incluido prosperidad wey mam capaz llegar temprano trabajar primero día laboral año querer ser prospero triunfador jajaj mejor chinguir madre
4,don ramón cumplido pago guerrillero punto petro
4,acabar cerrar fiesta fondo suena luis miguel objetivo cumplido lograr poner tono gente sacar taco experiencia vital
4,gusto cumplido parecer queteamomoraste nuevo
4,reina magar cumplido año
4,duolingo perrir conmigo cumplido min clase jajajajaajjaajsjajajo
4,fresquito dar reviso destacado ig veo llenito viaje tanto satisfactorio
4,momento satisfactorio casar papel muerte arturo
4,buen triple amenaza bien escaso mega satisfactorio excelente evento estelar sd cómo hacer rato
4,tanto satisfactorio comenzar proyecto salir pensabas
4,trato encontrar él satisfactorio fabi
4,primero semana enero taaaan pesado solo esperar año igual productivo semana
4,si ir ver dio prosperarte medio dificultad mantenerte productivo seguir usar don seguir esforzándote seguir ser bueno gente dej sueños esperar
4,odar vacación aburro querer hacer productivo q mierdo queria vuelvo rutín esclavo facultad pala dar terrible gana matarme entender nadie dormitir
4,jajajajar cosa raro después día productivo gasto inesperado bueno aprender nuevo hoy
4,día productivo lcdll trabaje encontré salón clás arme dos coreo hacer amiga nuevo encima luquita vuelve noche viaje yofe lizzzzz
4,body talla xs regalar
4,feliz próspero estimado laurabrug laslolouss yusebyong franciscoburgoa cómo poder conocer lista asesor nuevo ministra scjn lenio saludo atentamente
4,feliz próspero año nuevo
4,saludo noche viernes nbaxespn kennethgaray kennyg obricio duelo interesante philadelphio gustar ver victoria sixers abrazo prospero
4,hola volví feliz prospero ojalá librer corrupto zurdo
4,hacer venir pa casa ir mandar cosa cós comida espero burundanga jajajajo aunque brujeer lograr enamorarme ahora conquista colón cristóbal jsjsjs
4,hoy venia x ruta decir coso beneton miro q loco si corona inglés mirar espía inglés paso año vivir originario ir acuífero acuífero conocer conquista desierto ez
4,poder creer serio gente latino decir hacer español conquista mrd bueno evolucionado tanto pdj deber ser decir así xd
4,bueno ahora lgante conquista dani nachi thiagui crir beba xd
4,chocolate abrazo alma amado conquisto siempre
4,tratar convencer yo poder vivir momento intimidad real hablar instante saber desnudastir sólo cuerpo sino mente cada oportunidad recordar sentimentalmente muerto si querer lograr despertar interés
4,nunca imaginé ir enviar mensaje persona cercano desaparecido día después encontrar vida aún lograr asimilar pasado dos día
4,logro sentir yo bien cuerpo
4,querer tratar entenderte logro
4,callado trabajar acá sentadito tribuna diamante gracias esfuerzo voluntad logro
4,prime video underrated sorprendido bastante
4,brillante inedita idea funcionario uribista antioqueño montar grupo seguridad sorprendido originalidad dónde paraco escuchado
4,fixie dejar sorprendido
4,mkbhd poner video gráfico venta apple quedé sorprendido mover teléfono caro
4,sorprendido rápido
4,pregunto dónde chico grabar christie set elso elmar cusico bc asombrado loca maniático decir iconico same hermana i feel you conexión cantamos llorar where are you king
4,baltasar cago bido edition
4,argentino gobierno quitar facultad querellar junt anticorrupción persigo oposición quedo asombrado olor entrega total
4,pedido rey dej paaaazzz
4,morir asfixiar celo envolver regalo
4,estou estupefacto
4,cantidad gato acá amigo cosa increíble nunca jamás ví igual estupefacto deber parir gata día
4,estupefacto asisto resto pueblo colombiano espectáculo grotesco grosero irresponsable figura leal tal pacto históricohiena atacar él dentellada limpio
4,tom hanks lista epstein dejar estupefacto dualidad humano representar ideal alto película ser miserable vida real ojalá cierto admiré soldado ryar
4,contractual estupefacto hacer abalanzar inducido pensamiento pasión mortífero sentimental racionar conflicto contraposición esbeltar brazo extendido excomulga impaciencia aparecer precisar risa macabro legítimo diseñar muerte
4,ver youtubar distinto celebración reyes américo latino gran variedad costumbre tradición
4,vender ronald araujo pedri m fichar kilyan mbappé barça mbappé luis enrique candidato top próximo edición champions momento tomar decisión valiente ir cojonessssssss
4,hablar racismo transfobio doble rasero medir valor gente atónito
4,video baltasar ayuntamiento cutre chapucero mal gusto mucho cosa bonito blackfacir blackfacir solo poder dar cultura anglosajona motivo dar españa extrapolable
4,cantidad gente grindr ofrecido plata atónito nuevo moda
4,desconcertado realidad vivo subconsciente
4,trist enojado sentir remordimiento frustrado quizar ninguno respuesta desenfocado mejor desconcertado mejor quedo callado
4,totalmente desconcertado hoy
4,licha hacer desconcertado re nico habia susurrado kjjjjj
4,golazo faltar contundencia contundensia desesperante equipo caído empir tú cambio digno demente desconcertado aún equipo
4,m quedo fokin boquiabierto viendo peliculo porkir conchetumare tiro silla cabezo
4,cuál inspiración tipo boquiabierto mirar cielo antiguo griego recolectar dato insumos posible crear decir fase espía lector reportero artista deber dominar
4,otdirectoar martin boquiabierto dúo juanjo ruslán
4,chico conocí hacer año whitexicir arraigo homonormativo acercar hoy conversar dejado ir mucho cosa prejuicio paradigma dogma justicia social empatir dejar boquiabierto alegremente llamar amigo
4,necesitar saber si lista epstein oficial llevo min boquiabierto leer nombre
4,acabar ver leave the world behind dejar perplejo parecer obra maestra mejor final visto últimamente
4,siempre pensar odio judío si embeleco trasto pasado año ahora ver florecer tanto vehemencia dejar perplejo
4,denunciar quiertir arrestar drogado decir mentira perplejo estar hacer ciudad tratar homosexual provocar golpearme hacer yo
4,carmar nombre listo dejado perplejo increible
4,reflexión quedo perplejo ver imagen poderoso chino comunista apén hacer des década pais comun corriente convertir él nacion mas tecnologíca mundo gran ejemplo deberiar seguir pié letra amistad fortalecer
4,trincado haka incrédulo
4,incrédulo
4,to incrédulo
4,incredulo
4,juan luego decir tomás pon aquí dedo mirar mano acerca mano métela costado incrédulo sino creyente entonces tomás responder decir señor dios jesús decir visto tomás creíste bienaventurado
4,llorar ver asombroso mundo gumball terapiar si preguntar
4,encontrar siempre implicar posibilidad presenciar nacimiento mundo acontecimiento hermoso mismo contingente asombroso irrupción eternidad tiempo
4,cuñado decir asombroso hombre poder hacer dos cosa vez
4,ver nazi centro tierro empezar aparecer menguele bajar varios yanqui lugger bazooka plan rambo nazi aparte científico maligno asombroso
4,mejor venganza buscar venganza mejórate mismo olvídate existir
4,inmadurez espiritual tanto caro incredulidad
4,querer dar abrazo desesperación incredulidad así mundo entender realidad intuición razón mundo volver radical perder común progresivamente tal temer leer basura seguir ideología afectar
4,erdar risa vez decir escuchado futbol europeo hueso random calle enseguida decir khe cara incredulidad
4,incredulidad poder enfrentar reinvención
4,ver lián trapo seguir incredulidad dio dar
4,cuidado jugar ser extrañar terminar olvidado next
4,hoy extrañado hermana nunca
4,dio mio extrañado
4,nunca extrañar alguien
4,dentro día volver pueblo nunca eh extrañado casa ahora
4,ver youtubar distinto celebración reyes américo latino gran variedad costumbre tradición
4,vender ronald araujo pedri m fichar kilyan mbappé barça mbappé luis enrique candidato top próximo edición champions momento tomar decisión valiente ir cojonessssssss
4,hablar racismo transfobio doble rasero medir valor gente atónito
4,video baltasar ayuntamiento cutre chapucero mal gusto mucho cosa bonito blackfacir blackfacir solo poder dar cultura anglosajona motivo dar españa extrapolable
4,cantidad gente grindr ofrecido plata atónito nuevo moda
4,termino ver sociedad nieve todavía seguir impactado accidente alud deber pasar cómo sobrevivir fuerza poner sobrevivir milagro hazaño película relato excelente felicitación pfvierci
4,coño pasado lqsar ahora profundidad imagen creer modern family impactado
4,acabar ver sociedad nieve salgo terrazar respirar dos runner correr paseo hora impactado choque absurdo pasar frío comparado agonir película
4,impactado precio argentino conocer mismo precio poloniarepúblico checa general peluqueer alemania alcohol igual
4,impactado aún catetado señor serranito representar mago rey amante mundo cornudo cornil minuto glorio afortunadamente aplaudido vitoreado cada vez menos sevillano
4,mano hablai ipad procreate coñazo express pa ilustrar quedé anonadado caer él pico pala punto mouse psd
